epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
590,18362.1,0.05586,39.6741,0.025,0.09274,0.87211,1,1,0.995,0.995,0,0,0,0,0.0096,40,5e-05,0.02147,0.04516,0.0041689,0.0041689,0.0041689
591,18393,0.0577,39.5164,0.02229,0.09272,0.87364,1,1,0.995,0.995,0,0,0,0,0.0077,40,5e-05,0.01959,0.04469,0.004159,0.004159,0.004159
592,18423.9,0.05463,39.6869,0.02274,0.08965,0.87108,1,1,0.995,0.995,0,0,0,0,0.0064,40,5e-05,0.01701,0.04553,0.0041491,0.0041491,0.0041491
593,18454.8,0.05844,39.4446,0.02192,0.09197,0.87512,1,1,0.995,0.995,0,0,0,0,0.00586,40,6e-05,0.01686,0.04664,0.0041392,0.0041392,0.0041392
594,18485.7,0.05405,39.7797,0.02338,0.09298,0.8695,1,1,0.995,0.995,0,0,0,0,0.00686,40,8e-05,0.01638,0.047,0.0041293,0.0041293,0.0041293
595,18516.7,0.05729,39.4987,0.02448,0.0963,0.86708,1,1,0.995,0.995,0,0,0,0,0.00581,40,9e-05,0.01595,0.04595,0.0041194,0.0041194,0.0041194
596,18547.5,0.05404,39.7132,0.02408,0.09215,0.87574,1,1,0.995,0.995,0,0,0,0,0.00503,40,9e-05,0.01627,0.04452,0.0041095,0.0041095,0.0041095
597,18578.5,0.05359,39.7318,0.02192,0.08666,0.87026,1,1,0.995,0.995,0,0,0,0,0.00356,40,0.00011,0.01656,0.04418,0.0040996,0.0040996,0.0040996
598,18609.5,0.05582,39.5793,0.02469,0.08804,0.87394,1,1,0.995,0.995,0,0,0,0,0.00348,40,0.00013,0.01809,0.04457,0.0040897,0.0040897,0.0040897
599,18640.4,0.05508,39.6622,0.02225,0.08988,0.87768,1,1,0.995,0.995,0,0,0,0,0.0045,40,0.00019,0.01829,0.04503,0.0040798,0.0040798,0.0040798
600,18671.3,0.05348,39.7333,0.02121,0.08597,0.87215,1,1,0.995,0.995,0,0,0,0,0.00501,40,0.00023,0.01995,0.04532,0.0040699,0.0040699,0.0040699
601,18702.3,0.05445,39.678,0.02082,0.0871,0.86986,1,1,0.995,0.995,0,0,0,0,0.00394,40,0.00021,0.01994,0.04592,0.00406,0.00406,0.00406
602,18733.2,0.05432,39.6684,0.02203,0.08611,0.87305,1,1,0.995,0.995,0,0,0,0,0.0055,40,0.00015,0.02227,0.04683,0.0040501,0.0040501,0.0040501
603,18764.2,0.05379,39.7737,0.02057,0.0918,0.86982,1,1,0.995,0.995,0,0,0,0,0.00676,40,0.0001,0.02304,0.04741,0.0040402,0.0040402,0.0040402
604,18795.2,0.05569,39.6307,0.02063,0.09045,0.8693,1,1,0.995,0.995,0,0,0,0,0.00639,40,9e-05,0.02262,0.04796,0.0040303,0.0040303,0.0040303
605,18826.1,0.05125,39.7569,0.02228,0.08608,0.87513,1,1,0.995,0.995,0,0,0,0,0.0061,40,0.0001,0.02065,0.04834,0.0040204,0.0040204,0.0040204
606,18857,0.05506,39.66,0.01934,0.08854,0.87193,1,1,0.995,0.995,0,0,0,0,0.00685,40,0.00013,0.02139,0.0477,0.0040105,0.0040105,0.0040105
607,18888,0.05382,39.7246,0.02057,0.09111,0.868,1,1,0.995,0.995,0,0,0,0,0.00617,40,0.00011,0.02074,0.04649,0.0040006,0.0040006,0.0040006
608,18918.9,0.05532,39.6118,0.02225,0.0925,0.87023,1,1,0.995,0.995,0,0,0,0,0.00859,40,0.00011,0.01889,0.04606,0.0039907,0.0039907,0.0039907
609,18949.9,0.05492,39.7878,0.02334,0.09046,0.87386,1,1,0.995,0.995,0,0,0,0,0.00975,40,0.0001,0.01807,0.04583,0.0039808,0.0039808,0.0039808
610,18980.8,0.05356,39.6065,0.02361,0.08789,0.86982,1,1,0.995,0.995,0,0,0,0,0.00888,40,0.00011,0.03102,0.04424,0.0039709,0.0039709,0.0039709
611,19011.7,0.05488,39.6773,0.02137,0.08792,0.87243,1,1,0.995,0.995,0,0,0,0,0.01614,39.9935,0.00028,0.06556,0.04884,0.003961,0.003961,0.003961
612,19042.7,0.05412,39.5707,0.02144,0.089,0.86938,1,1,0.995,0.995,0,0,0,0,0.01466,39.9994,0.00024,0.07243,0.04883,0.0039511,0.0039511,0.0039511
613,19073.6,0.05569,39.6446,0.02028,0.09107,0.86499,1,1,0.995,0.995,0,0,0,0,0.0142,39.9999,0.00024,0.09084,0.0484,0.0039412,0.0039412,0.0039412
614,19104.6,0.05487,39.6084,0.02133,0.08959,0.87005,1,1,0.995,0.995,0,0,0,0,0.01256,40,0.00024,0.06583,0.048,0.0039313,0.0039313,0.0039313
615,19135.5,0.05357,39.6658,0.02035,0.09457,0.87332,1,1,0.995,0.995,0,0,0,0,0.012,40,0.0003,0.0661,0.0473,0.0039214,0.0039214,0.0039214
616,19166.4,0.05352,39.4532,0.02538,0.08814,0.87505,1,1,0.995,0.995,0,0,0,0,0.00685,40,0.00017,0.10784,0.04358,0.0039115,0.0039115,0.0039115
617,19197.3,0.05319,39.6197,0.02282,0.08867,0.87205,1,1,0.995,0.995,0,0,0,0,0.00489,40,0.00014,0.05436,0.04216,0.0039016,0.0039016,0.0039016
618,19228.3,0.05388,39.5663,0.02293,0.08743,0.86817,1,1,0.995,0.995,0,0,0,0,0.00823,40,0.00014,0.08546,0.04259,0.0038917,0.0038917,0.0038917
619,19259.3,0.05389,39.4645,0.02085,0.08512,0.86962,1,1,0.995,0.995,0,0,0,0,0.00989,40,0.00011,0.06575,0.04293,0.0038818,0.0038818,0.0038818
620,19290.1,0.05215,39.7814,0.02338,0.09083,0.86448,1,1,0.995,0.995,0,0,0,0,0.0089,40,0.00011,0.04208,0.04291,0.0038719,0.0038719,0.0038719
621,19321.1,0.05199,39.6244,0.02209,0.08468,0.86899,1,1,0.995,0.995,0,0,0,0,0.00779,40,0.00014,0.06809,0.04288,0.003862,0.003862,0.003862
622,19352,0.05252,39.5731,0.02006,0.08925,0.86852,1,1,0.995,0.995,0,0,0,0,0.01429,40,0.00037,0.07758,0.04789,0.0038521,0.0038521,0.0038521
623,19382.9,0.05258,39.7566,0.02112,0.08688,0.87318,1,1,0.995,0.995,0,0,0,0,0.01506,40,0.00037,0.10483,0.04792,0.0038422,0.0038422,0.0038422
624,19413.9,0.05138,39.7374,0.02051,0.08603,0.87317,1,1,0.995,0.995,0,0,0,0,0.01977,40,0.00045,0.07706,0.05018,0.0038323,0.0038323,0.0038323
625,19444.9,0.05013,39.819,0.02095,0.08514,0.87277,1,1,0.995,0.995,0,0,0,0,0.02135,40,0.00047,0.06439,0.04971,0.0038224,0.0038224,0.0038224
626,19475.8,0.05196,39.7496,0.02131,0.08722,0.86884,1,1,0.995,0.995,0,0,0,0,0.02054,40,0.00042,0.0701,0.04887,0.0038125,0.0038125,0.0038125
627,19506.8,0.05315,39.7865,0.02022,0.08767,0.86827,1,1,0.995,0.995,0,0,0,0,0.02015,40,0.00044,0.04586,0.04861,0.0038026,0.0038026,0.0038026
628,19537.7,0.05153,39.7577,0.01957,0.08302,0.87369,1,1,0.995,0.995,0,0,0,0,0.02009,40,0.00041,0.04373,0.04845,0.0037927,0.0037927,0.0037927
629,19568.6,0.05164,39.7526,0.02123,0.08782,0.87163,1,1,0.995,0.995,0,0,0,0,0.01935,40,0.00028,0.04818,0.04855,0.0037828,0.0037828,0.0037828
630,19599.5,0.05167,39.6447,0.02036,0.08713,0.87175,1,1,0.995,0.995,0,0,0,0,0.01685,40,0.00026,0.05388,0.04787,0.0037729,0.0037729,0.0037729
631,19630.5,0.04956,39.7931,0.02129,0.08346,0.87242,1,1,0.995,0.995,0,0,0,0,0.01522,40,0.00024,0.06013,0.04714,0.003763,0.003763,0.003763
632,19661.4,0.0525,39.7301,0.01974,0.08724,0.87093,1,1,0.995,0.995,0,0,0,0,0.01416,40,0.00017,0.062,0.04662,0.0037531,0.0037531,0.0037531
633,19692.3,0.05124,39.6279,0.01964,0.08807,0.87396,1,1,0.995,0.995,0,0,0,0,0.01578,40,0.00015,0.07061,0.04628,0.0037432,0.0037432,0.0037432
634,19723.1,0.05175,39.7049,0.02067,0.08955,0.8688,1,1,0.995,0.995,0,0,0,0,0.01761,40,0.00016,0.07595,0.0464,0.0037333,0.0037333,0.0037333
635,19754.1,0.05371,39.6681,0.02267,0.08779,0.8714,1,1,0.995,0.995,0,0,0,0,0.0175,40,0.00019,0.06773,0.04551,0.0037234,0.0037234,0.0037234
636,19785.1,0.05224,39.6398,0.01994,0.08636,0.86997,1,1,0.995,0.995,0,0,0,0,0.01914,40,0.00022,0.05267,0.04487,0.0037135,0.0037135,0.0037135
637,19816.1,0.05232,39.6643,0.0205,0.08337,0.87323,1,1,0.995,0.995,0,0,0,0,0.01566,40,0.00017,0.05135,0.04482,0.0037036,0.0037036,0.0037036
638,19846.9,0.05275,39.5034,0.02022,0.08965,0.86669,1,1,0.995,0.995,0,0,0,0,0.01588,40,0.00017,0.04461,0.04504,0.0036937,0.0036937,0.0036937
639,19877.9,0.05236,39.6713,0.02138,0.08491,0.86853,1,1,0.995,0.995,0,0,0,0,0.01656,40,0.00016,0.04112,0.04507,0.0036838,0.0036838,0.0036838
640,19908.9,0.052,39.5244,0.0226,0.08943,0.871,1,1,0.995,0.995,0,0,0,0,0.01664,40,0.00015,0.0371,0.04483,0.0036739,0.0036739,0.0036739
641,19939.9,0.05285,39.6311,0.02167,0.08513,0.87308,1,1,0.995,0.995,0,0,0,0,0.01613,40,0.0002,0.03733,0.04478,0.003664,0.003664,0.003664
642,19970.8,0.0519,39.5793,0.02243,0.08951,0.87135,1,1,0.995,0.995,0,0,0,0,0.01627,40,0.00029,0.06794,0.04387,0.0036541,0.0036541,0.0036541
643,20001.8,0.05143,39.5924,0.02102,0.09165,0.87421,1,1,0.995,0.995,0,0,0,0,0.01371,40,0.00032,0.08976,0.04271,0.0036442,0.0036442,0.0036442
644,20032.7,0.05183,39.7973,0.02141,0.08548,0.87291,1,1,0.995,0.995,0,0,0,0,0.00516,40,0.00018,0.06222,0.03977,0.0036343,0.0036343,0.0036343
645,20063.7,0.05194,39.5787,0.02191,0.08833,0.86912,1,1,0.995,0.995,0,0,0,0,0.00407,40,0.00015,0.02944,0.03962,0.0036244,0.0036244,0.0036244
646,20094.6,0.05122,39.7292,0.0201,0.08614,0.86515,1,1,0.995,0.995,0,0,0,0,0.00333,40,0.00012,0.0686,0.03922,0.0036145,0.0036145,0.0036145
647,20125.6,0.0512,39.7634,0.02119,0.08457,0.87062,1,1,0.995,0.995,0,0,0,0,0.01075,40,0.00022,0.11052,0.04346,0.0036046,0.0036046,0.0036046
648,20156.5,0.05034,39.7081,0.02112,0.09094,0.86862,1,1,0.995,0.995,0,0,0,0,0.0123,40,0.00019,0.08256,0.04397,0.0035947,0.0035947,0.0035947
649,20187.3,0.05282,39.6232,0.02002,0.08774,0.86615,1,1,0.995,0.995,0,0,0,0,0.01254,40,0.0002,0.07332,0.04388,0.0035848,0.0035848,0.0035848
650,20218.2,0.05227,39.7865,0.02016,0.08273,0.86557,1,1,0.995,0.995,0,0,0,0,0.01303,40,0.0002,0.0749,0.04341,0.0035749,0.0035749,0.0035749
651,20249.2,0.05353,39.5196,0.02056,0.0879,0.87649,1,1,0.995,0.995,0,0,0,0,0.01063,40,0.00026,0.08769,0.04189,0.003565,0.003565,0.003565
652,20280.1,0.05155,39.7116,0.02162,0.08624,0.87035,1,1,0.995,0.995,0,0,0,0,0.00766,40,0.00023,0.11266,0.04027,0.0035551,0.0035551,0.0035551
653,20310.9,0.05204,39.5428,0.02068,0.08769,0.87458,1,1,0.995,0.995,0,0,0,0,0.00546,40,0.00022,0.08111,0.0393,0.0035452,0.0035452,0.0035452
654,20341.8,0.05025,39.6748,0.01882,0.08604,0.86708,1,1,0.995,0.995,0,0,0,0,0.00386,40,9e-05,0.05413,0.03826,0.0035353,0.0035353,0.0035353
655,20372.8,0.05123,39.5896,0.02103,0.08432,0.8737,1,1,0.995,0.995,0,0,0,0,0.00367,40,9e-05,0.02372,0.0385,0.0035254,0.0035254,0.0035254
656,20403.7,0.05033,39.6211,0.0199,0.08584,0.86189,1,1,0.995,0.995,0,0,0,0,0.00282,40,9e-05,0.01862,0.0383,0.0035155,0.0035155,0.0035155
657,20434.7,0.05142,39.5848,0.02007,0.08507,0.86696,1,1,0.995,0.995,0,0,0,0,0.00285,40,0.0001,0.0175,0.03842,0.0035056,0.0035056,0.0035056
658,20465.6,0.04961,39.7263,0.01989,0.08561,0.86931,1,1,0.995,0.995,0,0,0,0,0.00288,40,0.0001,0.01754,0.03885,0.0034957,0.0034957,0.0034957
659,20496.6,0.04925,39.7289,0.01906,0.08389,0.87101,1,1,0.995,0.995,0,0,0,0,0.00246,40,9e-05,0.01633,0.03898,0.0034858,0.0034858,0.0034858
660,20527.5,0.0497,39.6415,0.01997,0.08789,0.87021,1,1,0.995,0.995,0,0,0,0,0.00278,40,9e-05,0.0164,0.03912,0.0034759,0.0034759,0.0034759
661,20558.4,0.04936,39.6277,0.01981,0.08115,0.86727,1,1,0.995,0.995,0,0,0,0,0.00359,40,0.0001,0.01689,0.03923,0.003466,0.003466,0.003466
662,20589.3,0.05155,39.6097,0.02106,0.0882,0.86677,1,1,0.995,0.995,0,0,0,0,0.00429,40,9e-05,0.01633,0.03971,0.0034561,0.0034561,0.0034561
663,20620.4,0.04856,39.7858,0.01991,0.08409,0.86478,1,1,0.995,0.995,0,0,0,0,0.00469,40,7e-05,0.0169,0.04001,0.0034462,0.0034462,0.0034462
664,20651.2,0.04957,39.6307,0.01891,0.08364,0.86205,1,1,0.995,0.995,0,0,0,0,0.00476,40,8e-05,0.01804,0.04007,0.0034363,0.0034363,0.0034363
665,20682.1,0.04798,39.7847,0.02054,0.08231,0.87151,1,1,0.995,0.995,0,0,0,0,0.00388,40,0.0001,0.01618,0.03955,0.0034264,0.0034264,0.0034264
666,20713,0.05041,39.7208,0.01978,0.08554,0.86997,1,1,0.995,0.995,0,0,0,0,0.00393,40,0.00012,0.01433,0.03938,0.0034165,0.0034165,0.0034165
667,20744.1,0.05066,39.6609,0.02043,0.08337,0.86907,1,1,0.995,0.995,0,0,0,0,0.0044,40,0.00014,0.01394,0.03946,0.0034066,0.0034066,0.0034066
668,20774.9,0.05045,39.7495,0.02042,0.08565,0.86883,1,1,0.995,0.995,0,0,0,0,0.00405,40,0.00012,0.01365,0.03897,0.0033967,0.0033967,0.0033967
669,20806.8,0.05077,39.651,0.01887,0.08118,0.86949,1,1,0.995,0.995,0,0,0,0,0.00432,40,0.0001,0.0142,0.03858,0.0033868,0.0033868,0.0033868
670,20837.6,0.05092,39.8122,0.01974,0.08489,0.87317,1,1,0.995,0.995,0,0,0,0,0.0052,40,9e-05,0.01586,0.03894,0.0033769,0.0033769,0.0033769
671,20868.5,0.05007,39.8043,0.0207,0.08309,0.87571,1,1,0.995,0.995,0,0,0,0,0.00574,40,8e-05,0.01687,0.0391,0.003367,0.003367,0.003367
672,20899.5,0.04897,39.6987,0.02037,0.08836,0.87585,1,1,0.995,0.995,0,0,0,0,0.00577,40,8e-05,0.01701,0.03915,0.0033571,0.0033571,0.0033571
673,20930.4,0.04949,39.5693,0.01937,0.07963,0.87134,1,1,0.995,0.995,0,0,0,0,0.00719,40,8e-05,0.01803,0.03994,0.0033472,0.0033472,0.0033472
674,20961.4,0.04797,39.8391,0.01855,0.08007,0.86371,1,1,0.995,0.995,0,0,0,0,0.00705,40,8e-05,0.01906,0.0405,0.0033373,0.0033373,0.0033373
675,20992.3,0.04936,39.7108,0.01948,0.08449,0.8713,1,1,0.995,0.995,0,0,0,0,0.00717,40,0.0001,0.01877,0.04066,0.0033274,0.0033274,0.0033274
676,21023.2,0.04867,39.8123,0.01997,0.08828,0.86874,1,1,0.995,0.995,0,0,0,0,0.00856,40,0.00012,0.01942,0.04139,0.0033175,0.0033175,0.0033175
677,21054.2,0.04896,39.7638,0.01991,0.08595,0.86801,1,1,0.995,0.995,0,0,0,0,0.00807,40,0.00015,0.01936,0.04206,0.0033076,0.0033076,0.0033076
678,21085.2,0.05051,39.5787,0.01954,0.08925,0.87013,1,1,0.995,0.995,0,0,0,0,0.00634,40,0.00016,0.01951,0.04211,0.0032977,0.0032977,0.0032977
679,21116.1,0.04995,39.7009,0.01797,0.08051,0.86956,1,1,0.995,0.995,0,0,0,0,0.00702,40,0.00018,0.01921,0.04179,0.0032878,0.0032878,0.0032878
680,21147,0.04917,39.6826,0.01953,0.08386,0.86331,1,1,0.995,0.995,0,0,0,0,0.00822,40,0.00018,0.02038,0.04157,0.0032779,0.0032779,0.0032779
681,21178,0.05081,39.5239,0.01951,0.08299,0.87326,1,1,0.995,0.995,0,0,0,0,0.00658,40,0.00022,0.01987,0.0412,0.003268,0.003268,0.003268
682,21209,0.04924,39.5967,0.0189,0.08473,0.87046,1,1,0.995,0.995,0,0,0,0,0.00565,40,0.00026,0.01824,0.04104,0.0032581,0.0032581,0.0032581
683,21240.1,0.04943,39.4746,0.02175,0.0842,0.86613,1,1,0.995,0.995,0,0,0,0,0.00636,40,0.00021,0.01753,0.04092,0.0032482,0.0032482,0.0032482
684,21271.1,0.05051,39.5499,0.02066,0.08341,0.865,1,1,0.995,0.995,0,0,0,0,0.00556,40,0.00019,0.01647,0.04065,0.0032383,0.0032383,0.0032383
685,21302,0.04769,39.6196,0.01876,0.08206,0.86727,1,1,0.995,0.995,0,0,0,0,0.0052,40,0.00021,0.01636,0.0402,0.0032284,0.0032284,0.0032284
686,21332.9,0.04878,39.6711,0.01983,0.08737,0.87093,1,1,0.995,0.995,0,0,0,0,0.00448,40,0.00022,0.01546,0.03949,0.0032185,0.0032185,0.0032185
687,21364,0.04816,39.6708,0.01966,0.08343,0.86834,1,1,0.995,0.995,0,0,0,0,0.00448,40,0.0002,0.01577,0.03904,0.0032086,0.0032086,0.0032086
688,21394.9,0.04721,39.7222,0.0194,0.07752,0.86626,1,1,0.995,0.995,0,0,0,0,0.00407,40,0.00019,0.01566,0.03875,0.0031987,0.0031987,0.0031987
689,21425.9,0.04801,39.71,0.01872,0.08194,0.86799,1,1,0.995,0.995,0,0,0,0,0.00733,40,0.0002,0.01861,0.03903,0.0031888,0.0031888,0.0031888
690,21456.8,0.04911,39.5805,0.01867,0.08019,0.86907,1,1,0.995,0.995,0,0,0,0,0.00946,40,0.00021,0.02031,0.0396,0.0031789,0.0031789,0.0031789
691,21488,0.04882,39.5154,0.01872,0.08301,0.8663,1,1,0.995,0.995,0,0,0,0,0.00957,40,0.0002,0.02101,0.03971,0.003169,0.003169,0.003169
692,21519,0.04888,39.6499,0.01931,0.08434,0.86983,1,1,0.995,0.995,0,0,0,0,0.00789,40,0.00018,0.02074,0.03939,0.0031591,0.0031591,0.0031591
693,21550,0.04712,39.6653,0.01892,0.07703,0.87031,1,1,0.995,0.995,0,0,0,0,0.00745,40,0.00015,0.01932,0.03888,0.0031492,0.0031492,0.0031492
694,21580.9,0.04812,39.5937,0.02173,0.0842,0.87061,1,1,0.995,0.995,0,0,0,0,0.00858,40,0.00014,0.02103,0.03852,0.0031393,0.0031393,0.0031393
695,21611.9,0.04687,39.6932,0.01929,0.07711,0.87079,1,1,0.995,0.995,0,0,0,0,0.00783,40,0.00013,0.02046,0.03831,0.0031294,0.0031294,0.0031294
696,21642.9,0.04776,39.6043,0.01783,0.07688,0.87008,1,1,0.995,0.995,0,0,0,0,0.0058,40,0.00012,0.01955,0.03784,0.0031195,0.0031195,0.0031195
697,21673.8,0.04789,39.8363,0.01752,0.07904,0.86686,1,1,0.995,0.995,0,0,0,0,0.00451,40,0.00012,0.01905,0.03739,0.0031096,0.0031096,0.0031096
698,21704.7,0.04843,39.5615,0.01807,0.07976,0.86565,1,1,0.995,0.995,0,0,0,0,0.00388,40,0.00012,0.0201,0.03795,0.0030997,0.0030997,0.0030997
699,21735.7,0.04656,39.7413,0.01828,0.08108,0.87245,1,1,0.995,0.995,0,0,0,0,0.00443,40,0.00015,0.03349,0.03855,0.0030898,0.0030898,0.0030898
700,21766.7,0.04763,39.6648,0.01913,0.08065,0.87528,1,1,0.995,0.995,0,0,0,0,0.00357,40,0.00015,0.05614,0.03861,0.0030799,0.0030799,0.0030799
701,21797.8,0.04622,39.66,0.0218,0.07761,0.86615,1,1,0.995,0.995,0,0,0,0,0.00449,40,0.00026,0.06865,0.03942,0.00307,0.00307,0.00307
702,21828.8,0.04593,39.7447,0.01725,0.07787,0.86796,1,1,0.995,0.995,0,0,0,0,0.00474,40,0.00031,0.06664,0.04003,0.0030601,0.0030601,0.0030601
703,21860.3,0.04787,39.6456,0.01764,0.08076,0.87125,1,1,0.995,0.995,0,0,0,0,0.0042,40,0.0003,0.06531,0.04001,0.0030502,0.0030502,0.0030502
704,21891.3,0.04673,39.7402,0.01876,0.08052,0.86803,1,1,0.995,0.995,0,0,0,0,0.00267,40,0.00022,0.06679,0.03904,0.0030403,0.0030403,0.0030403
705,21922.3,0.04725,39.611,0.01936,0.08099,0.87523,1,1,0.995,0.995,0,0,0,0,0.00113,40,0.00012,0.0522,0.03783,0.0030304,0.0030304,0.0030304
706,21953.2,0.04634,39.6019,0.01876,0.08176,0.87097,1,1,0.995,0.995,0,0,0,0,0.00113,40,0.00012,0.03957,0.03732,0.0030205,0.0030205,0.0030205
707,21984.2,0.04509,39.695,0.01767,0.07794,0.87446,1,1,0.995,0.995,0,0,0,0,0.00163,40,0.00011,0.0233,0.0372,0.0030106,0.0030106,0.0030106
708,22015.3,0.04636,39.6629,0.0187,0.07755,0.86502,1,1,0.995,0.995,0,0,0,0,0.00319,40,0.0001,0.01514,0.03746,0.0030007,0.0030007,0.0030007
709,22046.3,0.04715,39.5586,0.01816,0.07672,0.87077,1,1,0.995,0.995,0,0,0,0,0.00452,40,8e-05,0.01584,0.0382,0.0029908,0.0029908,0.0029908
710,22077.2,0.04537,39.6571,0.01824,0.07747,0.87287,1,1,0.995,0.995,0,0,0,0,0.00511,39.9999,8e-05,0.01634,0.03833,0.0029809,0.0029809,0.0029809
711,22108.2,0.04589,39.637,0.01837,0.07538,0.86813,1,1,0.995,0.995,0,0,0,0,0.00568,39.9998,9e-05,0.01737,0.03881,0.002971,0.002971,0.002971
712,22139.1,0.04664,39.7039,0.02065,0.07923,0.86555,1,1,0.995,0.995,0,0,0,0,0.00672,39.9999,8e-05,0.01727,0.03962,0.0029611,0.0029611,0.0029611
713,22170,0.04601,39.6915,0.0184,0.07961,0.86978,1,1,0.995,0.995,0,0,0,0,0.00852,40,9e-05,0.01987,0.04036,0.0029512,0.0029512,0.0029512
714,22200.9,0.04608,39.739,0.01796,0.07956,0.87007,1,1,0.995,0.995,0,0,0,0,0.00989,40,9e-05,0.02191,0.04079,0.0029413,0.0029413,0.0029413
715,22231.9,0.04623,39.5462,0.02002,0.08586,0.86907,1,1,0.995,0.995,0,0,0,0,0.00821,39.9999,8e-05,0.0212,0.04052,0.0029314,0.0029314,0.0029314
716,22262.8,0.0466,39.6074,0.01782,0.07887,0.86443,1,1,0.995,0.995,0,0,0,0,0.00774,39.9983,8e-05,0.02133,0.0401,0.0029215,0.0029215,0.0029215
717,22293.7,0.04563,39.7583,0.01799,0.08031,0.86502,1,1,0.995,0.995,0,0,0,0,0.00729,39.9999,7e-05,0.02016,0.03959,0.0029116,0.0029116,0.0029116
718,22324.7,0.04492,39.7508,0.01622,0.07991,0.8667,1,1,0.995,0.995,0,0,0,0,0.00638,40,7e-05,0.01983,0.03925,0.0029017,0.0029017,0.0029017
719,22355.6,0.04511,39.711,0.02017,0.07962,0.86679,1,1,0.995,0.995,0,0,0,0,0.00637,40,7e-05,0.01985,0.03898,0.0028918,0.0028918,0.0028918
720,22386.6,0.04722,39.686,0.01827,0.0808,0.86905,1,1,0.995,0.995,0,0,0,0,0.00677,40,7e-05,0.02038,0.03893,0.0028819,0.0028819,0.0028819
721,22417.5,0.047,39.5414,0.02041,0.07652,0.86696,1,1,0.995,0.995,0,0,0,0,0.00625,40,6e-05,0.01883,0.03883,0.002872,0.002872,0.002872
722,22448.5,0.04661,39.6115,0.01847,0.08025,0.86541,1,1,0.995,0.995,0,0,0,0,0.00584,40,6e-05,0.01889,0.03892,0.0028621,0.0028621,0.0028621
723,22479.4,0.04378,39.6612,0.02172,0.07893,0.86537,1,1,0.995,0.995,0,0,0,0,0.00585,40,6e-05,0.01843,0.03889,0.0028522,0.0028522,0.0028522
724,22510.3,0.04509,39.5753,0.01834,0.07753,0.87453,1,1,0.995,0.995,0,0,0,0,0.00521,40,5e-05,0.0173,0.03885,0.0028423,0.0028423,0.0028423
725,22541.2,0.04543,39.7316,0.01945,0.07959,0.87348,1,1,0.995,0.995,0,0,0,0,0.00457,40,5e-05,0.01606,0.03898,0.0028324,0.0028324,0.0028324
726,22572.1,0.0453,39.645,0.01782,0.07964,0.87188,1,1,0.995,0.995,0,0,0,0,0.00496,40,5e-05,0.01699,0.03905,0.0028225,0.0028225,0.0028225
727,22603.1,0.04359,39.7088,0.01693,0.07644,0.8685,1,1,0.995,0.995,0,0,0,0,0.00487,40,5e-05,0.01673,0.03924,0.0028126,0.0028126,0.0028126
728,22634,0.04427,39.6149,0.01971,0.07498,0.87131,1,1,0.995,0.995,0,0,0,0,0.00681,40,5e-05,0.01833,0.03955,0.0028027,0.0028027,0.0028027
729,22665.1,0.04405,39.7629,0.01794,0.07895,0.86454,1,1,0.995,0.995,0,0,0,0,0.00644,40,6e-05,0.01743,0.03965,0.0027928,0.0027928,0.0027928
730,22696,0.04447,39.6971,0.01555,0.0769,0.8702,1,1,0.995,0.995,0,0,0,0,0.00664,40,7e-05,0.01772,0.03972,0.0027829,0.0027829,0.0027829
731,22726.9,0.04361,39.6773,0.0168,0.07297,0.87027,1,1,0.995,0.995,0,0,0,0,0.00653,40,8e-05,0.0179,0.03953,0.002773,0.002773,0.002773
732,22757.9,0.04655,39.7867,0.01808,0.07615,0.87145,1,1,0.995,0.995,0,0,0,0,0.00716,40,8e-05,0.01802,0.03949,0.0027631,0.0027631,0.0027631
733,22788.8,0.04619,39.6998,0.01837,0.07816,0.87126,1,1,0.995,0.995,0,0,0,0,0.00762,40,8e-05,0.01731,0.0393,0.0027532,0.0027532,0.0027532
734,22819.7,0.04516,39.7071,0.01725,0.07614,0.86569,1,1,0.995,0.995,0,0,0,0,0.0077,40,8e-05,0.0182,0.03912,0.0027433,0.0027433,0.0027433
735,22850.8,0.04668,39.5835,0.01767,0.08114,0.86631,1,1,0.995,0.995,0,0,0,0,0.00787,40,8e-05,0.0188,0.03901,0.0027334,0.0027334,0.0027334
736,22881.8,0.04468,39.7835,0.01735,0.07765,0.86776,1,1,0.995,0.995,0,0,0,0,0.00852,40,8e-05,0.01902,0.03907,0.0027235,0.0027235,0.0027235
737,22912.8,0.04456,39.5295,0.01862,0.07992,0.86414,1,1,0.995,0.995,0,0,0,0,0.00788,40,9e-05,0.01899,0.03906,0.0027136,0.0027136,0.0027136
738,22943.7,0.04595,39.6406,0.0177,0.08919,0.87436,1,1,0.995,0.995,0,0,0,0,0.00738,40,9e-05,0.01774,0.03902,0.0027037,0.0027037,0.0027037
739,22974.6,0.04462,39.6563,0.01754,0.07561,0.87064,1,1,0.995,0.995,0,0,0,0,0.00629,40,9e-05,0.01762,0.039,0.0026938,0.0026938,0.0026938
